row_id,participant_id,block_id,trial_index,split,winner_model_name,choice,correct_side,predicted_decision,predicted_choice_binary,predicted_timeout,choice_match_excluding_timeout,reaction_time_ms,predicted_rt_ms,belief_L,predicted_belief,H,LLR
375,P03,2,29,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,391.0,1488.9999999999468,-5.414355,-2.37480914179808,0.511,-5.458357
376,P03,2,30,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,344.0,660.0000000000005,-13.448091,-3.271632845211166,0.511,-13.491708
377,P03,2,31,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,356.0,2037.9999999998865,-3.751123,-2.020738307207643,0.511,-3.79513
378,P03,2,32,TEST,cont_asymptote,1,1,1,1.0,0,1.0,421.0,836.0000000000007,10.341089,3.0029184536516245,0.511,10.299103
379,P03,2,33,TEST,cont_asymptote,1,1,1,1.0,0,1.0,432.0,1379.9999999999588,5.907576,2.459878948691386,0.511,5.95158
380,P03,2,34,TEST,cont_asymptote,1,1,1,1.0,0,1.0,395.0,1016.9999999999987,8.331482,2.797575945488792,0.511,8.375251
381,P03,2,35,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,380.0,598.0000000000005,-14.917948,-3.3688276193483717,0.511,-14.873962
382,P03,2,36,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,424.0,1271.9999999999707,-6.48195,-2.550708691736477,0.511,-6.525957
383,P03,2,37,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,397.0,1520.9999999999434,-5.284175,-2.351093513512954,0.511,-5.328047
384,P03,2,38,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,332.0,639.0000000000005,-13.948713,-3.307954138724326,0.511,-13.992276
385,P03,2,39,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,379.0,1133.999999999986,-7.379832,-2.6781255658636156,0.511,-7.423839
386,P03,2,40,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,296.0,986.0000000000008,-8.624423,-2.8316978127721684,0.511,-8.668375
387,P03,3,1,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,391.0,2922.999999999789,-4.509215,-8.405499102239377,0.001,-4.509215
388,P03,3,2,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,318.0,1762.9999999999166,-8.820465,-8.51059154671845,0.001,-5.009497
389,P03,3,3,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,349.0,785.0000000000006,-13.262625,-9.07087264424383,0.001,-8.777015
390,P03,3,4,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,361.0,714.0000000000006,-14.051324,-9.155462110506775,0.001,-9.552681
391,P03,3,5,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,341.0,651.0000000000005,-15.130965,-9.262399749091212,0.001,-10.632237
392,P03,3,6,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,253.0,704.0000000000006,-14.211133,-9.17204304704279,0.001,-9.712358
393,P03,3,7,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,264.0,467.00000000000034,-20.123739,-9.647095043150507,0.001,-15.625
394,P03,3,8,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,266.0,1146.9999999999845,-9.929623,-8.591246469121911,0.001,-5.430824
395,P03,3,9,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,264.0,923.0000000000007,-11.615399,-8.861932745370916,0.001,-7.120969
396,P03,3,10,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,320.0,467.00000000000034,-20.122988,-9.647009914517431,0.001,-15.625
397,P03,3,11,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,312.0,467.00000000000034,-20.123799,-9.647101886294045,0.001,-15.625
398,P03,3,12,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,272.0,558.0000000000003,-17.215557,-9.441282826470335,0.001,-12.716759
399,P03,3,13,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,331.0,875.0000000000007,-12.017221,-8.916236755439698,0.001,-7.518425
400,P03,3,14,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,288.0,487.0000000000004,-19.389179,-9.598965591518253,0.001,-14.890922
401,P03,3,15,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,290.0,953.0000000000007,-11.28856,-8.814373920169865,0.001,-6.789761
402,P03,3,16,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,261.0,1854.9999999999065,-7.474692,-7.990700411614571,0.001,-2.977017
403,P03,3,17,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,263.0,624.0000000000005,-16.504363,-9.38788714700357,0.001,-12.055302
404,P03,3,18,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,316.0,671.0000000000005,-14.762475,-9.227160313138082,0.001,-10.263682
405,P03,3,19,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,417.0,1488.9999999999468,5.048166,5.724303426828585,0.031,9.54693
406,P03,3,20,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,377.0,761.0000000000006,13.976432,5.763940344682316,0.031,9.933285
407,P03,3,21,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,327.0,1304.999999999967,9.65413,5.108761299181758,0.031,5.155407
408,P03,3,22,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,315.0,976.0000000000008,11.729625,5.4475011629153975,0.031,7.236577
409,P03,3,23,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,284.0,879.0000000000007,12.66348,5.568149200436268,0.031,8.165405
410,P03,3,24,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,304.0,1408.9999999999557,9.204919,5.017726223383918,0.031,4.706404
411,P03,3,25,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,301.0,497.0000000000004,20.114801,6.216476879435479,0.031,15.625
412,P03,3,26,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,363.0,497.0000000000004,20.123799,6.216497539501722,0.031,15.625
413,P03,3,27,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,332.0,497.0000000000004,20.123799,6.216497539505105,0.031,15.625
414,P03,3,28,TRAIN,cont_asymptote,1,0,-1,0.0,0,0.0,276.0,2050.999999999885,-5.593132,-9.210355058763929,0.001,-10.091931
415,P03,3,29,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,405.0,798.0000000000006,-14.944013,-9.27197031845803,0.001,-10.733926
416,P03,3,30,TRAIN,cont_asymptote,1,1,0,,1,,362.0,5000.000000000005,-1.785031,6.643806908853867,0.001,2.713739
417,P03,3,31,TEST,cont_asymptote,1,1,1,1.0,0,1.0,401.0,1026.9999999999977,13.902286,9.647090725596954,0.001,15.625
418,P03,3,32,TEST,cont_asymptote,1,1,1,1.0,0,1.0,310.0,944.0000000000007,11.371957,8.82661587020457,0.001,6.87324
419,P03,3,33,TEST,cont_asymptote,1,1,1,1.0,0,1.0,645.0,866.0000000000007,12.120826,8.930006212122144,0.001,7.623061
420,P03,3,34,TEST,cont_asymptote,1,1,1,1.0,0,1.0,393.0,1770.9999999999156,7.655415,8.04937726059273,0.001,3.157105
421,P03,3,35,TEST,cont_asymptote,1,1,1,1.0,0,1.0,362.0,674.0000000000005,15.399163,9.291162815035939,0.001,10.942047
422,P03,3,36,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,411.0,2693.9999999998145,-1.316517,-6.264090726921953,0.011,-5.815297
423,P03,3,37,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,383.0,933.0000000000007,-12.637792,-6.932940425740369,0.011,-11.358951
424,P03,3,38,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,326.0,1510.9999999999443,-8.65545,-5.928729122862917,0.011,-4.156943
425,P03,3,39,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,293.0,1003.0000000000003,-11.283607,-6.4204371378520975,0.011,-6.800345
426,P03,3,40,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,318.0,812.0000000000006,-13.172202,-6.663626494049936,0.011,-8.674533
427,P03,4,1,TRAIN,cont_asymptote,-1,0,0,,1,,607.0,5000.000000000005,-0.917696,-4.488686739277262,0.001,-0.917696
428,P03,4,2,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,359.0,2310.9999999998563,-6.146303,-8.580709993978152,0.001,-5.37361
429,P03,4,3,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,331.0,3290.9999999997485,-4.527884,-7.585253525078334,0.001,-1.983925
430,P03,4,4,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,367.0,951.0000000000007,-12.345556,-9.191706764695855,0.001,-9.905521
431,P03,4,5,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,326.0,1226.9999999999757,-7.580698,-8.51054927522633,0.001,-5.009326
432,P03,4,6,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,324.0,821.0000000000006,-11.318491,-9.068204578169654,0.001,-8.753677
433,P03,4,7,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,302.0,799.0000000000006,-10.956027,-9.02515633243531,0.001,-8.384756
434,P03,4,8,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,302.0,1297.999999999968,-7.263605,-8.44527191941293,0.001,-4.692403
435,P03,4,9,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,515.0,1475.9999999999482,11.319024,9.528773735900216,0.001,13.881381
436,P03,4,10,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,395.0,896.0000000000007,9.895418,8.890054168492101,0.001,7.324147
437,P03,4,11,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,558.0,1347.9999999999623,-13.054227,-9.647056317221448,0.001,-15.625
438,P03,4,12,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,405.0,1564.9999999999384,6.972295,6.113025300323567,0.021,9.543696
439,P03,4,13,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,337.0,1354.9999999999616,-8.536124,-6.263539934486526,0.021,-11.095432
440,P03,4,14,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,324.0,1236.9999999999745,9.684813,6.362761131830315,0.021,12.253693
441,P03,4,15,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,357.0,492.0000000000004,18.19562,6.605510153973521,0.021,15.625
442,P03,4,16,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,449.0,1508.9999999999445,-6.837527,-5.709736308532384,0.031,-9.408956
443,P03,4,17,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,368.0,1158.9999999999832,9.879362,5.98846231050635,0.031,12.436934
444,P03,4,18,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,345.0,1008.9999999999997,-11.87093,-6.137749579352022,0.031,-14.441693
445,P03,4,19,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,378.0,565.0000000000003,-16.087621,-6.07164889963365,0.031,-13.516283
446,P03,4,20,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,817.0,1396.999999999957,7.250368,5.473356863635757,0.041,9.821796
447,P03,4,21,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,367.0,665.0000000000005,13.916296,5.618151568798135,0.041,11.354059
448,P03,4,22,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,386.0,2095.9999999998804,5.468868,4.533178121805233,0.031,2.897451
449,P03,4,23,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,410.0,1506.9999999999447,6.985509,4.965682973821022,0.031,4.467455
450,P03,4,24,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,327.0,690.0000000000005,13.379028,5.849307952263352,0.031,10.819562
451,P03,4,25,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,396.0,570.0000000000003,15.950182,6.06142364379034,0.031,13.378774
452,P03,4,26,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,367.0,1455.9999999999504,-6.828235,-5.429491796158078,0.041,-9.399662
453,P03,4,27,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,376.0,948.0000000000007,12.267428,5.88463471575618,0.041,14.824871
454,P03,4,28,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,563.0,3211.999999999757,4.148746,3.9259929712241886,0.031,1.577378
455,P03,4,29,TRAIN,cont_asymptote,1,1,1,1.0,0,1.0,414.0,966.0000000000008,10.236855,5.529041017404946,0.031,7.851968
456,P03,4,30,TRAIN,cont_asymptote,-1,0,-1,0.0,0,0.0,464.0,1927.9999999998984,-4.159404,-4.877748826227285,0.051,-6.730367
457,P03,4,31,TEST,cont_asymptote,1,1,1,1.0,0,1.0,361.0,1333.9999999999638,7.181727,5.050374948408803,0.061,9.568418
458,P03,4,32,TEST,cont_asymptote,1,1,1,1.0,0,1.0,380.0,583.0000000000005,15.925566,5.384132464587996,0.061,13.363978
459,P03,4,33,TEST,cont_asymptote,1,1,1,1.0,0,1.0,428.0,1525.9999999999427,6.953939,4.449248796438264,0.051,4.382512
460,P03,4,34,TEST,cont_asymptote,1,1,1,1.0,0,1.0,397.0,627.0000000000005,14.80339,5.475579415595477,0.051,12.244304
461,P03,4,35,TEST,cont_asymptote,1,1,1,1.0,0,1.0,319.0,748.0000000000006,12.567876,5.272946416694844,0.051,9.996452
462,P03,4,36,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,358.0,1195.999999999979,-8.655464,-5.388872358646759,0.051,-11.226847
463,P03,4,37,TEST,cont_asymptote,1,1,1,1.0,0,1.0,348.0,878.0000000000007,13.055834,5.719165495068136,0.051,15.625
464,P03,4,38,TEST,cont_asymptote,-1,0,-1,0.0,0,0.0,368.0,1702.9999999999231,-4.90789,-4.804278127559278,0.061,-7.479292
465,P03,4,39,TEST,cont_asymptote,1,1,1,1.0,0,1.0,315.0,1726.9999999999206,4.664756,4.606925911263883,0.071,7.144472
466,P03,4,40,TEST,cont_asymptote,1,1,1,1.0,0,1.0,441.0,1164.9999999999825,8.695655,4.471686689005216,0.071,6.239756
